turn,variable,ranking_path,rank,province_index,province,i_b,i_a,i_z,b,a,z,boundary_label,focal_value,focal_abs,matched_other_value,control_value,raw_value,raw_minus_control,raw_over_control_abs,control_liquid_label,raw_liquid_label,control_transfer_label,raw_transfer_label,control_consumption,raw_consumption,control_transfer,raw_transfer,control_adjustment_cost,raw_adjustment_cost,control_effective_return,raw_effective_return,control_mu_a,raw_mu_a,control_mu_b,raw_mu_b,control_hjb_statistic,raw_hjb_statistic
5,mu_a,R,7,28,青海,4,11,1,-0.5263157894736843,5.789473684210526,1.3,interior,-218718.47499381902,218718.47499381902,0.520671887330568,0.520671887330568,-218718.47499381902,-218718.99566570634,420069.6836450427,F,B,0,B,8.281576063429878,152.03720724557687,0.0,-218720.70508582686,0.0,8263078143.266726,0.08993423508437084,0.3851977104436226,0.520671887330568,-218718.47499381902,5.898644856179736,-8262859570.130025,7.095022347414215e-10,2.969681070041439
5,mu_a,R,8,25,西藏,9,15,1,1.3157894736842102,7.894736842105263,1.3,interior,-198397.37536775667,198397.37536775667,0.32699177008005736,0.32699177008005736,-198397.37536775667,-198397.70235952674,606735.0726263938,F,B,F,B,7.737544710646229,375.4933932581674,-0.37506969914374494,-198402.74977234873,0.055326091948373214,4986082315.124013,0.08892778610168163,0.6807579149926546,0.32699177008005736,-198397.37536775667,5.564163913958757,-4985884285.017534,2.1305583963737718e-08,4.8013204195827495
5,mu_a,R,9,28,青海,3,11,1,-0.8947368421052633,5.789473684210526,1.3,interior,-174791.1645414739,174791.1645414739,0.520671887330568,0.520671887330568,-174791.1645414739,-174791.68521336123,335703.09593170177,F,B,0,B,8.251763791070026,140.16914216825435,0.0,-174793.39463348174,0.0,5277307346.088788,0.08993423508437084,0.3851977104436226,0.520671887330568,-174791.1645414739,5.915693415599446,-5277132688.281702,7.095022347414215e-10,2.969681070041439
5,mu_a,R,10,28,青海,2,11,1,-1.263157894736842,5.789473684210526,1.3,interior,-149305.46876073902,149305.46876073902,0.520671887330568,0.520671887330568,-149305.46876073902,-149305.98943262635,286755.3874018684,F,B,0,B,8.223287529221707,133.21649927580626,0.0,-149307.69885274686,0.0,3850587565.291235,0.08993423508437084,0.3851977104436226,0.520671887330568,-149305.46876073902,5.930588571867238,-3850438386.1666565,7.095022347414215e-10,2.969681070041439
5,transfer,C,1,3,山西,5,14,0,-0.1578947368421053,7.368421052631579,0.8,interior,92869.33287659576,92869.33287659576,12.18572453783362,92869.33287659576,12.18572453783362,-92857.14715205792,0.00013121365428591956,B,B,B,B,920.314508266393,16.86825875732812,92869.33287659576,12.18572453783362,1170506049.7185378,21.371042223263704,0.08942374803149963,0.45245422238016236,92869.99178842336,15.519597755371658,-1170599837.8572273,-43.285220388182935,0.16963390985032656,0.0654173710041322
5,transfer,C,2,22,四川,10,13,0,1.6842105263157894,6.842105263157895,0.8,interior,-65020.53482908688,65020.53482908688,0.0,-65020.53482908688,0.0,65020.53482908688,0.0,B,F,B,0,190.01764220235614,8.107008387514032,-65020.53482908688,0.0,617896725.4361713,0.0,0.08970423262177674,0.5567836796886344,-65019.92106328473,3.8095725452380247,-617831892.1708412,1.2702603028220611,0.3532128057762345,0.010672991612798055
5,transfer,C,3,22,四川,12,13,0,2.421052631578947,6.842105263157895,0.8,interior,-60161.57515433981,60161.57515433981,3.83693701791508,-60161.57515433981,3.83693701791508,60165.41209135772,6.377720344043051e-05,B,0,B,B,237.06205012480962,8.923308774674279,-60161.57515433981,3.83693701791508,528997457.51116353,2.535383147249156,0.08970423262177674,0.5567836796886344,-60160.96138853766,7.646509563153105,-528937530.4565728,-6.372320165164236,0.3532128057762345,0.010672991612798055
5,transfer,C,4,11,安徽,12,14,0,2.421052631578947,7.368421052631579,0.8,interior,-49910.6249591435,49910.6249591435,-192.58857696677174,-49910.6249591435,-192.58857696677174,49718.036382176724,0.003858668913170762,B,B,B,B,183.97506374200302,34.57352718832672,-49910.6249591435,-192.58857696677174,338078842.4370193,5052.950569008371,0.08942374803149962,0.6654843585227127,-49909.966047315895,-187.68500800923596,-338029112.8715824,-4889.380634944406,0.7516717097590433,0.6427174001296321
5,transfer,C,5,21,重庆,5,10,1,-0.1578947368421053,5.263157894736842,1.3,interior,42073.186275563465,42073.186275563465,-73.06708938757222,42073.186275563465,-73.06708938757222,-42146.25336495104,0.001736666410502176,B,B,B,B,1000.0,1000.0,42073.186275563465,-73.06708938757222,336333277.9604973,1021.6786237373365,0.08997210925590919,0.6973300760781669,42073.6598129806,-69.39693109242398,-336376348.6376138,-1946.0997318067198,0.47816605704270687,0.01253733205313523
5,transfer,C,6,21,重庆,12,15,1,2.421052631578947,7.894736842105263,1.3,interior,-27080.604471632123,27080.604471632123,-89.1427388253733,-27080.604471632123,-89.1427388253733,26991.46173280675,0.003291755873424222,B,B,B,B,344.9802295452619,1000.0,-27080.604471632123,-89.1427388253733,92894865.60998486,1015.4618060191082,0.08892778610168162,0.6892360350402229,-27079.9024101629,-83.7014017066347,-92868126.12793621,-1923.744633071743,0.47816605704270687,0.01253733205313523
5,transfer,C,7,11,安徽,13,14,0,2.7894736842105257,7.368421052631579,0.8,interior,-26685.03578103397,26685.03578103397,-201.88613648656792,-26685.03578103397,-201.88613648656792,26483.149644547404,0.007565518672830702,B,B,B,B,108.73531904608207,35.57329034350851,-26685.03578103397,-201.88613648656792,96643608.20405097,5551.633113677152,0.08942374803149962,0.6654843585227127,-26684.37686920637,-196.98256752903214,-96617028.33285706,-5379.819313079197,0.7516717097590433,0.6427174001296321
5,transfer,C,8,21,重庆,7,11,0,0.5789473684210527,5.789473684210526,0.8,interior,25079.614457915937,25079.614457915937,2.372847774715591,25079.614457915937,2.372847774715591,-25077.24161014122,9.461260972321859e-05,B,0,B,B,1000.0,8.884828730622313,25079.614457915937,2.372847774715591,108645727.65050413,1.2098095472668493,0.08993423508437083,0.6970365317882901,25080.135129803268,6.40832243243727,-108671805.80007832,-3.582657321982441,0.47816605704270687,0.01253733205313523
5,transfer,C,9,22,四川,17,13,1,4.263157894736842,6.842105263157895,1.3,interior,-23972.319757307643,23972.319757307643,-90.3295012145683,-23972.319757307643,-90.3295012145683,23881.990256093075,0.0037680751019947725,B,B,B,B,292.41292071667846,1000.0,-23972.319757307643,-90.3295012145683,83992937.05032532,1201.5633886120816,0.08970423262177674,0.5567836796886344,-23971.705991505492,-86.51992866933027,-83969253.0179661,-2108.6364498508615,0.3532128057762345,0.010672991612798055
5,transfer,C,10,2,河北,7,17,0,0.5789473684210527,8.947368421052632,0.8,interior,22386.079572340164,22386.079572340164,-4.314326641416996,22386.079572340164,-4.314326641416996,-22390.39389898158,0.00019272363557340787,B,B,B,F,303.25176451547367,103.44056848326126,22386.079572340164,-4.314326641416996,56011618.688920565,2.5117554465415157,0.08669249588435206,0.3364929608349971,22386.855242040183,-1.3036001497354435,-56034305.66252794,-98.06862156396069,0.3844095260810616,1.5406616411709773
5,transfer,R,1,8,上海,11,15,0,2.052631578947368,7.894736842105263,0.8,interior,-2240010.3321482446,2240010.3321482446,3891.2000954672094,3891.2000954672094,-2240010.3321482446,-2243901.532243712,575.6605358736482,B,B,B,B,87.27927584834403,1000.0,3891.2000954672094,-2240010.3321482446,1918304.6231849892,635568753830.9458,0.08892778610168162,0.9451350164884184,3891.902156936433,-2240002.870556009,-1922279.3594948724,-635566514819.113,0.1393294428777938,17.882286966957576
5,transfer,R,2,8,上海,6,18,1,0.21052631578947345,9.473684210526315,1.3,interior,1589675.593379714,1589675.593379714,-103.04831558029957,-103.04831558029957,1589675.593379714,1589778.6416952943,15426.507308030397,B,B,B,B,1000.0,1000.0,-103.04831558029957,1589675.593379714,1131.1945623069369,266746277587.31366,0.08446761179431557,0.8977317570312046,-102.2480961001429,1589684.0982068859,-2025.6102059208042,-266747868260.36826,0.1393294428777938,17.882286966957576
5,transfer,R,3,9,江苏,19,17,1,5.0,8.947368421052632,1.3,upper_b,-928617.713152824,928617.713152824,-92.6502683718578,-92.6502683718578,-928617.713152824,-928525.062884452,10022.82809830358,B,B,B,B,18.924926958755997,460.88153067341887,-92.6502683718578,-928617.713152824,968.6613348264106,96378247487.90324,0.08669249588435206,0.5403080614860836,-91.87459867183992,-928612.878817537,-882.3505564149763,-96377319327.41403,0.3362600287780304,1.5460075824608486
5,transfer,R,4,26,陕西,13,11,1,2.7894736842105257,5.789473684210526,1.3,interior,-407867.5816000653,407867.5816000653,0.0,0.0,-407867.5816000653,-407867.5816000653,,F,B,0,B,9.764906690774488,1000.0,0.0,-407867.5816000653,0.0,28734252771.171185,0.08993423508437084,0.4823781779375939,0.520671887330568,-407864.7888842983,6.298463515305322,-28733845900.93362,0.06796977616442845,1.4934952541549782
5,transfer,R,5,11,安徽,8,16,1,0.9473684210526314,8.421052631578947,1.3,interior,-361670.17840388103,361670.17840388103,-9.922872393630934,-9.922872393630934,-361670.17840388103,-361660.2555314874,36448.133570277656,B,B,B,B,35.868708795875136,646.0367533734112,-9.922872393630934,-361670.17840388103,12.68481557852169,15533167673.18789,0.08808336266030327,0.6555093181272953,-9.181117760702065,-361664.6583254126,-28.98222066854645,-15532806645.925837,0.7516717097590433,0.6427174001296321
5,transfer,R,6,9,江苏,18,17,1,4.63157894736842,8.947368421052632,1.3,interior,-343875.14371844375,343875.14371844375,0.0,0.0,-343875.14371844375,-343875.14371844375,,0,B,0,B,14.116082288745336,296.43805643078554,0.0,-343875.14371844375,0.0,13216223651.515703,0.08669249588435206,0.5403080614860836,0.7756697000178868,-343870.30938315677,0.0,-13215880068.492311,0.3362600287780304,1.5460075824608486
5,transfer,R,7,28,青海,4,11,1,-0.5263157894736843,5.789473684210526,1.3,interior,-218720.70508582686,218720.70508582686,0.0,0.0,-218720.70508582686,-218720.70508582686,,F,B,0,B,8.281576063429878,152.03720724557687,0.0,-218720.70508582686,0.0,8263078143.266726,0.08993423508437084,0.3851977104436226,0.520671887330568,-218718.47499381902,5.898644856179736,-8262859570.130025,7.095022347414215e-10,2.969681070041439
5,transfer,R,8,25,西藏,9,15,1,1.3157894736842102,7.894736842105263,1.3,interior,-198402.74977234873,198402.74977234873,-0.37506969914374494,-0.37506969914374494,-198402.74977234873,-198402.3747026496,528975.6816540682,F,B,F,B,7.737544710646229,375.4933932581674,-0.37506969914374494,-198402.74977234873,0.055326091948373214,4986082315.124013,0.08892778610168163,0.6807579149926546,0.32699177008005736,-198397.37536775667,5.564163913958757,-4985884285.017534,2.1305583963737718e-08,4.8013204195827495
5,transfer,R,9,28,青海,3,11,1,-0.8947368421052633,5.789473684210526,1.3,interior,-174793.39463348174,174793.39463348174,0.0,0.0,-174793.39463348174,-174793.39463348174,,F,B,0,B,8.251763791070026,140.16914216825435,0.0,-174793.39463348174,0.0,5277307346.088788,0.08993423508437084,0.3851977104436226,0.520671887330568,-174791.1645414739,5.915693415599446,-5277132688.281702,7.095022347414215e-10,2.969681070041439
5,transfer,R,10,28,青海,2,11,1,-1.263157894736842,5.789473684210526,1.3,interior,-149307.69885274686,149307.69885274686,0.0,0.0,-149307.69885274686,-149307.69885274686,,F,B,0,B,8.223287529221707,133.21649927580626,0.0,-149307.69885274686,0.0,3850587565.291235,0.08993423508437084,0.3851977104436226,0.520671887330568,-149305.46876073902,5.930588571867238,-3850438386.1666565,7.095022347414215e-10,2.969681070041439
